title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
Red Faction: Guerrilla,Xbox 360,8.0,2009,5,28,2383,Shooter,THQ,0.48,0.29,0.01,0.09,0.87,85,84,8.1,237
Virtua Tennis 2009,Xbox 360,6.0,2009,6,12,5458,Sports,Sega,0.12,0.18,0.0,0.03,0.33,70,34,6.3,21
Terminator Salvation,Xbox 360,6.3,2009,5,19,5287,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0.0,0.04,0.35,43,41,3.9,70
Fight Night Round 4,Xbox 360,8.8,2009,6,23,1370,Fighting,Electronic Arts,0.95,0.34,0.0,0.13,1.41,88,46,7.6,95
Overlord II,Xbox 360,6.0,2009,6,24,5577,Action,Codemasters,0.15,0.14,0.0,0.03,0.32,75,60,7.2,46
Rock Band Track Pack: Classic Rock,Xbox 360,6.5,2009,6,19,11955,Misc,MTV Games,0.07,0.0,0.0,0.01,0.07,,,tbd,
Up,Xbox 360,7.0,2009,6,23,5982,Action,THQ,0.2,0.07,0.0,0.03,0.29,,,tbd,
NCAA Football 10,Xbox 360,8.3,2009,7,13,2212,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94,83,26,6.7,37
BlazBlue: Calamity Trigger,Xbox 360,9.4,2009,6,26,5190,Fighting,PQube,0.21,0.08,0.04,0.03,0.36,87,50,8.4,112
Infernal: Hell's Vengeance,Xbox 360,4.0,2009,7,7,11646,Shooter,Playlogic Game Factory,0.06,0.01,0.0,0.01,0.08,35,23,5.3,10
Ice Age: Dawn of the Dinosaurs,Xbox 360,6.5,2009,7,8,9602,Action,Activision,0.09,0.03,0.0,0.01,0.13,54,4,tbd,
Call of Juarez: Bound in Blood,Xbox 360,7.7,2009,6,30,3334,Shooter,Ubisoft,0.3,0.24,0.0,0.06,0.61,78,47,7.8,91
Harry Potter and the Half-Blood Prince,Xbox 360,7.7,2009,6,30,5654,Action,Electronic Arts,0.17,0.12,0.0,0.03,0.32,60,35,6,8
G-Force,Xbox 360,7.3,2009,7,21,8382,Action,Disney Interactive Studios,0.11,0.05,0.0,0.01,0.17,,,9,5
The King of Fighters XII,Xbox 360,6.0,2009,7,29,10080,Fighting,Ignition Entertainment,0.09,0.0,0.01,0.01,0.11,57,48,5.3,46
Madden NFL 10,Xbox 360,8.9,2009,8,7,517,Sports,Electronic Arts,2.52,0.09,0.0,0.22,2.83,85,58,6.1,90
Brave: A Warrior's Tale,Xbox 360,4.3,2009,8,11,12653,Action,SouthPeak Games,0.05,0.01,0.0,0.0,0.06,42,17,5,4
Batman: Arkham Asylum,Xbox 360,9.3,2009,8,21,376,Action,Eidos Interactive,2.2,0.97,0.02,0.31,3.5,91,70,8.9,1122
Wolfenstein,Xbox 360,7.3,2009,8,18,3584,Shooter,Activision,0.28,0.22,0.0,0.06,0.56,71,58,7.4,77
Pinball Hall of Fame: The Williams Collection,Xbox 360,8.5,2009,9,18,9866,Misc,Crave Entertainment,0.11,0.0,0.0,0.01,0.12,82,16,7.9,8
Raiden IV,Xbox 360,6.0,2009,9,15,9925,Shooter,Moss,0.1,0.0,0.01,0.01,0.12,63,4,7.8,10
Marvel: Ultimate Alliance 2,Xbox 360,7.7,2009,9,15,2289,Role-Playing,Activision,0.68,0.15,0.0,0.08,0.91,73,75,7.3,82
Guitar Hero 5,Xbox 360,8.9,2009,9,1,1800,Misc,Activision,0.65,0.37,0.0,0.11,1.14,89,25,6.9,49
Section 8,Xbox 360,7.5,2009,9,8,6377,Shooter,SouthPeak Games,0.15,0.09,0.0,0.03,0.27,69,49,7.3,59
The Beatles: Rock Band,Xbox 360,9.0,2009,9,5,1503,Misc,MTV Games,0.97,0.23,0.0,0.11,1.31,89,25,8.9,43
NHL 2K10,Xbox 360,6.7,2009,9,15,8936,Sports,Take-Two Interactive,0.11,0.02,0.0,0.01,0.15,,,8.5,4
NHL 10,Xbox 360,8.7,2009,9,14,3065,Sports,Electronic Arts,0.51,0.1,0.0,0.06,0.66,88,52,8.4,71
NBA Live 10,Xbox 360,8.2,2009,10,2,4387,Sports,Electronic Arts,0.4,0.02,0.0,0.03,0.45,81,32,7.5,25
Darkest of Days,Xbox 360,3.6,2009,9,9,10833,Shooter,Phantom EFX,0.09,0.0,0.0,0.01,0.09,44,25,4.8,76
Mini Ninjas,Xbox 360,8.0,2009,9,22,5964,Action,Eidos Interactive,0.12,0.14,0.0,0.03,0.29,79,9,8.3,12
Bass Pro Shops: The Strike,Xbox 360,4.5,2009,9,29,7398,Sports,XS Games,0.2,0.0,0.0,0.02,0.21,,,7.6,5
Halo 3: ODST,Xbox 360,9.0,2009,9,19,134,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36,83,94,7.1,1163
Tornado Outbreak,Xbox 360,8.1,2009,10,5,11428,Action,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,71,7,8.2,5
NBA 2K10,Xbox 360,8.5,2009,10,5,2134,Sports,Take-Two Interactive,0.88,0.02,0.0,0.08,0.97,82,46,7.6,34
Forza Motorsport 3,Xbox 360,9.4,2009,10,8,161,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51,92,90,8,516
Operation Flashpoint: Dragon Rising,Xbox 360,7.8,2009,10,8,2221,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93,77,47,7.8,112
Way of the Samurai 3,Xbox 360,6.5,2009,10,23,7431,Action,Gamebridge,0.12,0.05,0.02,0.02,0.21,55,22,6.8,16
Cabela's Big Game Hunter 2010,Xbox 360,4.6,2009,10,23,6416,Sports,Activision Value,0.25,0.0,0.0,0.02,0.27,,,7.8,4
Guitar Hero: Van Halen,Xbox 360,4.9,2009,10,22,5942,Misc,Activision,0.16,0.1,0.0,0.03,0.3,57,34,5.8,17
Tekken 6,Xbox 360,8.8,2009,10,23,1504,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31,79,63,7.4,211
Fairytale Fights,Xbox 360,5.1,2009,10,29,8335,Action,Playlogic Game Factory,0.14,0.02,0.0,0.01,0.17,51,47,6.2,12
